OTU,Domain,Phylum,Class,Order,Family,Genus,Species
78217ea141843a9f729190cabe25bf6d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,
547feaf9bc651d5de6ea9c384511a9d1,Unassigned,,,,,,
d8bb72af6f6c25e5a5bcf16c56b1f82e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,uncultured_bacterium
51f4dd8ce338c777b583c47f42beed0e,Unassigned,,,,,,
ecbf85643e35dab16093fee2149567fa,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,
b96c52cd2493b73d78d163b6f1e42a9f,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,
4e2c05e5ced78314475539e1516a4873,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,
96540cd424ab25b29e4e279096a4946a,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
86b712750d7742b8141a60c7620e01cd,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
ee497ba9e265f087da7131818c535494,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured,uncultured_bacterium
7bcfa363d732d6ecb41cf959f7e83507,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,
9ce80276f73244abe6b9abce0faa3357,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium
c4c068c5bb913a90c594ee60acfa557b,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Cystobacter,
6a2fdd65d404a89bacc033fb265db419,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
727359bb21e1e1a3779477e843d304ca,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,
2379ea91558a0186843d11eb1e755652,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,
26dbf580427eb456447c37ae66baa099,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,uncultured_bacterium
18dc41aabb264f699c6dde6f65379796,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
58554384686e5026485f90983490814f,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
77fcde4681fd6583a94316b5ab8fe3ce,Bacteria,Acidobacteriota,Blastocatellia,11-24,11-24,11-24,uncultured_bacterium
d0000b6ff63608d50ab717091940ea51,Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,Blfdi19,uncultured_bacterium
099c9cc897f8274bdf64752df3317a79,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,uncultured_bacterium
d3eb2dc022e9242b894eade2cf804590,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
26fb681bbd35516574ae40f4533174b9,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,
69bea10449c7533dfbd5835225184231,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,uncultured_bacterium
1f17a57c9e21f179d87b2e0926e77c9b,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,metagenome
8aafc32cdf29ca939294a005e413c217,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,
f8bfbddbcc3401e596072e5257e552ff,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,
6d4a82651f7992eba40aea30904fd06a,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,
2b7fc5d187d77f56660be898b595c182,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,Prosthecomicrobium,
ddd53b1f153ee103a84740fbafddd180,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,
1a14f977484a2d94b0909eeea3dc9488,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
738a17af2f41c2ad23588af716979131,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,
2129b376e1afc4110fbd83de57310770,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured_bacterium
b589462f5bb81d1cbbd5bd9562a73047,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,
be164e2295b370892f460f4f44fed689,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,
3493bfb7be16c83da3b679e5409afa58,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaeraceae,uncultured_bacterium
8b19f9d05d0f857deb77c46b4bfa2460,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,
b0266df2598c68ae281c32c6920a4504,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,
4dce77b744213aa34eb93e305e007143,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
f8f541e955f3fb32a9d737123c961b66,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Cystobacter,
5b3b189df6a50a674c5fd2e4d5c7b0ef,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,
9d762c2cbb88653a33df8adc223c1e07,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,1174-901-12,uncultured_bacterium
9d6958c615a3c7cd30443f8c32900700,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,uncultured_bacterium
42a2969cc4f27bbe91cad2cbbc4026a5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,1174-901-12,
f084a79d1965061b52a085ec3e9aef2c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,
10c5f3e9d6149c5a7a33de3270f7f642,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,
0dd58fdbd56d01fd319d8fc7d476dc19,Unassigned,,,,,,
c659da5e760a5b2b3835fbb0898d729b,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Chroococcidiopsis_SAG_2023,
86748e6e46eddb955f6918863b3cf191,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus_coagulans
ab75b5cece5cdb04c998f38740325456,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,,
356a7019193ae55b9ceaed1925a81ddc,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Fibrella,
6c3b47bbac4c7af75368b9aa77620a3a,Unassigned,,,,,,
de131dc3e705e39508b9a7851926e7e2,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured_bacterium
d12a1e6d7045f22fb6b9111b52ba30b4,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
7609d229c18e2c06746c6149f00f17a3,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,
a7c6e5bb4a9407d6f873ec41f4e694d9,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,
ee32df8dcbcecec8c2315d4ba320dba9,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,uncultured_bacterium
8f3b7b12d78d8fde3b966f6d497e18b4,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
48ce0f66bde534d983afae366cb618d8,Unassigned,,,,,,
d32516ee9cbb13f33732dac0d06b70ce,Unassigned,,,,,,
4dd26b2ae4b52b9163bcca8fca31c764,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured,
1be4a7e92e57db6a21a721c04741723b,Unassigned,,,,,,
c9bbf0cfa69a32ac1b9e3edbe8d510ae,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured,uncultured_bacterium
7ca6c25f64c51bb2ecb5429a6d9ffd1e,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,
908f3a8526df47cdaa73e026ecdc68c4,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
2b5b427ee12b9283cffddf0982a4f6c7,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus_Alysiosphaera,
7541c0207bc1cc363cdad411ad416476,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,uncultured_bacterium
fc446eed0efe4487f80cb3fad96431ae,Unassigned,,,,,,
1f9ccdd0a4ac61c940bedd24c4783f2b,Bacteria,Actinobacteriota,Actinobacteria,,,,
7a2a374c49f45b22054a21a76e7d3889,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
2a897c09f3c6295097c381ca670ff79b,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,uncultured,uncultured_bacterium
cffd8091e76a95a2ccc8b4ef38005124,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,uncultured,uncultured_bacterium
760a8689806dc883066a8759800dfac8,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Annulohypoxylon_stygium
e09912616d75d08f708af57f3ba8270e,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
14c7f123496afb592b71679b626d2768,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Labraceae,Labrys,
4a8de4084e2ce2b5a39cb20bb57f34ed,Unassigned,,,,,,
4f08df9a4e44a6b2887e87b9032777bf,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,,,
f60d0fa38b5535b207d7534f3064f450,Unassigned,,,,,,
5702ca9943cc1386725885e1d8e99f56,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
3d6fcb537d8461ebca1da6e4db725dd9,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,
7898e037b86855a113543a1524528d58,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,
2c5aa6db47ba873077742092a51accee,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides_sp.
ee6b2a4b31df092b72c64a13d54575d5,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium
1448ce2d8f8dda071e6f1a88e54d386a,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium
38532d996b132b5e7aa1bc7fa65c7504,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,uncultured_bacterium
259257ac8f7f6ba6cfd95b045f8bb6c6,Unassigned,,,,,,
67274c58cde8562c0c6c377f65af44d5,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
ba6ca8f69532ab6e727cb3f30666004f,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,,
f18138ab8ac2eb122b15813d8fb5b779,Bacteria,Elusimicrobiota,Lineage_IIb,Lineage_IIb,Lineage_IIb,Lineage_IIb,uncultured_bacterium
22012e4982ff8623a5657aa25e713492,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium
df169e4ce34a052db2e6f3fca416e677,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,uncultured_bacterium
33f3c5688ad7009bf7b37fa81c719fe1,Unassigned,,,,,,
dccf79d7cd803ea5bbc1b9a5ea5b9bd9,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,
48d7c4efadaadf1799dc6f811fc8e648,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium
d924b2e5a4f1bdaeeef79da0e8b0ac9a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
61bad85bf47a86e8c4f22886bef583de,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,
35a7acdf871ba34f6298db416de95b94,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,
11b654a715c93a4f6bad08e13630e618,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,
5cffdadd74542a00c6d69847bfb44354,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,
3946c281bd31ae1e4921a55401f7a913,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,,
a057ea7267cfbbe99f8ca7b9eff93034,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,
7b56274b0291d506cb10b0f602f3303f,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,
40e8c39e32287b03dfb19311c203d7ea,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,
7422dfb3ac129d9e640ecaf86417f945,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,uncultured_bacterium
1d5495fbc2158c2b882d42caf4008953,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,
cce3f776db7ae6f43e2504089fe8be54,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaera,
bab72ea0da826d9bf3ca7470af1fe912,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Finniella,uncultured_bacterium
dbe931402e48d6c63f67b49a3d5c6306,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
7090b4de042a30a48b2285fbabb2fb16,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,
2fde55343e9d2dcaf793bec20d2c6145,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,uncultured,
a5662cc50f4fd208aac0f7dceab1d2eb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured,
662b8da79a69d90aaca363dd2eb95bb8,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,
5ec74c54cf29fbc428d0eda99362eab7,Unassigned,,,,,,
b9b700f76f427a1bc63fe9e4a207cf9b,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
e9c5d2de0254c485d0ff1b6994990210,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,
465529781648a1aa9d70c9cd564356d4,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,
2d2e78315b94f21135f4e56ce1848c52,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,
4fbed3765f265c33c1ada55e56d26864,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_bacterium
ff884c4ec71134925aae281cb33f59cc,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,
3d876fa273abb3fe050a9d58535af859,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
223e4d25d3e54f4615440f70fd8a06ce,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,uncultured,
976daa9d6224435f2cbbf1e7640fa756,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,uncultured_bacterium
41235f78280d0304e45c61651f6237db,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,,
d24a8f5a71ebe9e8bc7e0cd0f41e6595,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,uncultured_bacterium
0955f0353861f1d58d5e85aa6381b03d,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,,
47ab89bfd8d1901edc66e24aff819d4d,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,metagenome
5bb55e2ad9aa1527383b4986f98dd50f,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_bacterium
9da7cf0aefbee4db96b8b78ae8f52f57,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium,
efd50d77829c70d1e0f150e315ac192d,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Terrimicrobium,
ad13b7ffbe972a8080930d6941345511,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,
804273506d81c9941a2e0b922f29f25d,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,uncultured_bacterium
18d58910270af0b3c1b37d7de193582b,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,uncultured_bacterium
164bf9d2747a001183b183d62c66a4e1,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured,
cd6bf3f7eccdb4b3230ad2d6b452edff,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
7e3f5c85f556af4a1492ac2658863c5d,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,uncultured_bacterium
073db53204adfa02e8c9b5ff182a1f65,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,LWQ8,
61438a0ea5ae406e4ed07fe087785d4f,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,
d5c3f9ec386f9852006910ad13949e19,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,
2dbeeaf46ce2902b2fc966a14dcb2e79,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,,
b09839b19595c1859c272083b6527d63,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,uncultured_bacterium
2aef9fb82ac064250eb524c5d2a7ab37,Unassigned,,,,,,
7c2de89d804410b4f0f370453a082c18,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,uncultured_bacterium
aa00610f679c57e2407c8247c7d0493c,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,
7a6edac9e097d7266afe5ccc819f1872,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured,
01999bd900d9a7205d6c97d44519cadf,Unassigned,,,,,,
78f64279c62679f567a2f617c820be1f,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,uncultured_bacterium
6a766dd4a7a1b7eefeb8508cc8d22cfa,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,
e8a8e039298a3414281c00a9301ecd2a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,
e5e8668b971253b901b09a3fa884a9fa,Unassigned,,,,,,
25db1faa2a338077dadadee54762d91a,Unassigned,,,,,,
7da05eebf30a367d1b64f5279817b9de,Unassigned,,,,,,
504c4aec1f9265425837d068d7e97988,Unassigned,,,,,,
55611fc4a078d7148ad8526b1c72c16f,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,
ec06d16f626031d8f091d5440551a508,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,
78a6a12ff73c91875dccdc31336547d4,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Cardinium,
e289808e9ce7acb665eb6a82b5efd227,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
238a691a5af1cfa3036ae47bd960423b,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,
a4e283e6b0a97a113446bbd0b015a9dd,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,,
dd7a07e9eb5f855c179a983c2f71d1d1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinibacteraceae,,
2cdf238bdd98079037aff5125bf916e6,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium
9b8531746b02dc7c7d5e873e49ef14a7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,1174-901-12,uncultured_bacterium
315e55301f4f844665d19729b5b80866,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_bacterium
c7243d048435b200fa3b951b8ac71b77,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,uncultured,uncultured_bacterium
2c5a349e9406bf87650f859fa6ddac3f,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_bacterium
4e7e515d9450237066c51ce4e953915d,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,,
cc6d5633727a039b4f3edc2b1d1443fc,Unassigned,,,,,,
ad5747340b0d08a3f6b18ed7c7a84978,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,
22fdbaab0941b0a11d4e889aec752000,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
c76a8f01360ada633912bd610fa42b05,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,
7083ae38716b9ffe5c3f35f4bf89b6dc,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
17ae20a577370dc92154c6b1f5b2a5aa,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,
9df7230af456df6d6f90f5a2f84dfe16,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,
a27b41f88ca39e8166556a7a87fe4ac0,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,cvE6,
d4e2276be3938c677e30757aef2f584d,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,
60d86bcd166016af77f45bd7aaf0a473,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Calothrix_PCC-6303,
6df65aa0b4f600a4fd6ef784559fff76,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,,
d64c29b4ae97ebc62b1f011ac642354c,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
38c23fb4255b68dc347ef35b5dc46711,Unassigned,,,,,,
55d9733602262cb539085ce4ce58588e,Unassigned,,,,,,
bba13f16cc4b79eab421b0191aba65e1,Bacteria,Planctomycetota,Planctomycetes,uncultured,uncultured,uncultured,uncultured_bacterium
977e27ed74c521b1604290824137173e,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,metagenome
49c425f03e9450706d1e49025c5ddad8,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
fd1df28aafa88e0ac8da0c3d0f57215b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,AB1,AB1,uncultured_bacterium
dc36b43449ef46dc3761c83571499a0a,Unassigned,,,,,,
3463142b2ba67833b91e7699bf6856da,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,
5f68c562790fa24235854c68b346f705,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured,uncultured_bacterium
a697878e9d65d4dce267a52b94a3e388,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
89821ff7904028d637eaa3bbbc9d6ea7,Unassigned,,,,,,
817c853c3d0e420e8fa03e7769f9d89b,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,
ba4b48b14ffc8ee80fd219ec559b87ac,Unassigned,,,,,,
5b2ba81a3b4cab4bea5981783bbe657a,Unassigned,,,,,,
1d5406ffe5e2912079e7f0b07d11f486,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
79f59983681e6092e0206664c88bc2ce,Unassigned,,,,,,
84695caf373e3ca1df3e3e3a47209d3a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,uncultured_bacterium
aa51f29fbb8ed51e2529f49e6d83b903,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
b1ae54c54494a800c8a15ce168d54adf,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
